Emp ID,Name Prefix,First Name,Middle Initial,Last Name,Gender,E Mail,Father's Name,Mother's Name,Mother's Maiden Name,Date of Birth,Time of Birth,Age in Yrs.,Weight in Kgs.,Date of Joining,Quarter of Joining,Half of Joining,Year of Joining,Month of Joining,Month Name of Joining,Short Month,Day of Joining,DOW of Joining,Short DOW,Age in Company (Years),Salary,Last % Hike,SSN,Phone No. ,Place Name,County,City,State,Zip,Region,User Name,Password
505767,Ms.,Deetta,B,Tucci,F,deetta.tucci@exxonmobil.com,Denver Tucci,Lakeesha Tucci,Hanger,8/1/1958,08:44:54 PM,38.86523601731318,45,8/10/2010,Q3,H2,2010,8,August,Aug,10,Tuesday,Tue,6.97,75047,18%,692-18-9290,218-607-7098,Albert Lea,Freeborn,Albert Lea,MN,56007,Midwest,dbtucci,e2Y<h>Zz
774239,Mr.,Andreas,K,Granger,M,andreas.granger@gmail.com,Zachariah Granger,Linh Granger,Dement,7/24/1967,06:47:43 PM,51.025332608509856,80,9/13/2015,Q3,H2,2015,9,September,Sep,13,Sunday,Sun,1.87,132337,15%,411-99-9113,605-537-4759,Groton,Brown,Groton,SD,57445,Midwest,akgranger,rfW4juyjky
862648,Mr.,Andrea,E,Tomberlin,M,andrea.tomberlin@gmail.com,Micheal Tomberlin,Kacie Tomberlin,Osbourn,10/19/1980,12:36:32 PM,42.896585435869405,72,12/11/2008,Q4,H2,2008,12,December,Dec,11,Thursday,Thu,8.63,181356,3%,242-99-9203,319-398-8463,West Chester,Washington,West Chester,IA,52359,Midwest,aetomberlin,Nx]XrQ*Kj
304831,Hon.,Anthony,E,Corliss,F,anthony.corliss@verizon.net,Vincent Corliss,Paige Corliss,Isaacson,3/17/1979,02:50:00 PM,40.72251734909222,58,9/9/2011,Q3,H2,2011,9,September,Sep,9,Friday,Fri,5.89,121632,28%,577-53-0150,201-993-5580,Beach Haven,Ocean,Beach Haven,NJ,8008,Northeast,aecorliss,5CY~S{1dR<aTC
133827,Prof.,Ollie,J,Foote,M,ollie.foote@ntlworld.com,Hollis Foote,Kelly Foote,Tewksbury,10/19/1988,02:45:55 AM,41.09249286571314,90,2/4/2017,Q1,H1,2017,2,February,Feb,4,Saturday,Sat,0.48,188801,14%,046-15-4919,319-250-5479,Fertile,Worth,Fertile,IA,50434,Midwest,ojfoote,Ts>>S:N$YG%z].
124650,Hon.,Neal,N,Rusk,M,neal.rusk@aol.com,Sid Rusk,Shondra Rusk,Necaise,5/31/1959,05:32:38 AM,43.65567440680136,50,6/4/2002,Q2,H1,2002,6,June,Jun,4,Tuesday,Tue,15.16,193302,3%,757-12-9111,314-659-9689,Liberty,Clay,Liberty,MO,64087,Midwest,nnrusk,2w8z7npT
329862,Mr.,Ryan,L,Spring,M,ryan.spring@hotmail.com,Adrian Spring,Elenor Spring,Hodge,12/16/1958,10:39:13 PM,42.69132158140456,56,2/9/1995,Q1,H1,1995,2,February,Feb,9,Thursday,Thu,22.48,111783,19%,310-37-3293,701-425-4555,Mcleod,Ransom,Mcleod,ND,58057,Midwest,rlspring,x@hXqXI_0
681184,Ms.,Vergie,F,Petrie,F,vergie.petrie@btinternet.com,Dylan Petrie,Otilia Petrie,Stelzer,4/3/1973,05:37:55 PM,41.03104245913259,42,8/27/2006,Q3,H2,2006,8,August,Aug,27,Sunday,Sun,10.93,190392,16%,157-23-3953,206-954-6390,Gold Bar,Snohomish,Gold Bar,WA,98251,West,vfpetrie,5geFJticw
226341,Ms.,Eleanora,E,Winebarger,F,eleanora.winebarger@gmail.com,Kasey Winebarger,Tangela Winebarger,Kessel,3/4/1975,07:02:13 AM,41.70543585066815,55,3/5/2011,Q1,H1,2011,3,March,Mar,5,Saturday,Sat,6.4,122407,13%,316-35-2168,219-661-9135,Flora,Carroll,Flora,IN,46929,Midwest,eewinebarger,KPxUap1I/fc
849060,Ms.,Lisandra,P,Quintana,F,lisandra.quintana@gmail.com,Blaine Quintana,Sophie Quintana,Boivin,3/25/1962,05:31:56 PM,48.66308515932133,54,7/25/2010,Q3,H2,2010,7,July,Jul,25,Sunday,Sun,7.01,172836,5%,540-83-1507,219-500-4515,Indianapolis,Marion,Indianapolis,IN,46236,Midwest,lpquintana,ciu]}|70_
706328,Ms.,Santa,V,Laseter,F,santa.laseter@yahoo.com,Antony Laseter,Lara Laseter,Griffen,6/11/1983,12:09:13 AM,45.82439124529001,60,5/24/2008,Q2,H1,2008,5,May,May,24,Saturday,Sat,9.18,72124,28%,115-98-9278,339-624-4693,Manchaug,Worcester,Manchaug,MA,1526,Northeast,svlaseter,CA^vXG>wy
124922,Mr.,Norman,G,Heckler,M,norman.heckler@aol.com,Donny Heckler,Shawnta Heckler,Sais,11/18/1990,12:32:28 AM,26.566741185771303,89,3/3/2013,Q1,H1,2013,3,March,Mar,3,Sunday,Sun,4.41,172530,8%,720-18-7637,907-768-7428,Dillingham,Dillingham (CA),Dillingham,AK,99576,West,ngheckler,H2.rcj>!k
397947,Prof.,Jeffry,J,Pyne,M,jeffry.pyne@bellsouth.net,Benny Pyne,Laine Pyne,Moralez,12/5/1984,02:14:12 PM,37.961564446873375,60,12/1/2010,Q4,H2,2010,12,December,Dec,1,Wednesday,Wed,6.66,146499,11%,341-11-3659,314-555-3733,Carthage,Jasper,Carthage,MO,64836,Midwest,jjpyne,A5x}]}0v
603557,Dr.,Efrain,D,Vanslyke,M,efrain.vanslyke@charter.net,Austin Vanslyke,Genevieve Vanslyke,Tierney,7/6/1996,06:10:28 PM,43.641719495812694,69,7/14/2017,Q3,H2,2017,7,July,Jul,14,Friday,Fri,0.04,69036,28%,025-92-9899,229-431-8025,Norristown,Emanuel,Norristown,GA,30447,South,edvanslyke,QAjB?paB{Mh$
857115,Hon.,Lissette,T,Tims,F,lissette.tims@earthlink.net,Branden Tims,Larisa Tims,Laurie,11/25/1965,04:00:41 PM,39.67290996903561,49,9/28/2000,Q3,H2,2000,9,September,Sep,28,Thursday,Thu,16.84,198095,6%,055-02-9547,212-822-0791,Van Buren Point,Chautauqua,Van Buren Point,NY,14166,Northeast,lttims,0_L3|U<\:#lV8T~
763054,Mr.,Quincy,X,Lebouef,M,quincy.lebouef@ibm.com,Chas Lebouef,Teri Lebouef,Bookout,5/13/1977,05:50:35 AM,39.981992769889544,74,3/31/2007,Q1,H1,2007,3,March,Mar,31,Saturday,Sat,10.33,70909,7%,530-99-2693,319-215-3733,Mondamin,Harrison,Mondamin,IA,51557,Midwest,qxlebouef,j.S+NdK;h
767622,Hon.,Gwenda,N,Riehl,F,gwenda.riehl@gmail.com,Gil Riehl,Catarina Riehl,Crittenden,5/11/1993,12:28:59 AM,36.746479435279475,52,1/15/2016,Q1,H1,2016,1,January,Jan,15,Friday,Fri,1.53,142493,14%,367-39-2796,701-370-7434,Fullerton,Dickey,Fullerton,ND,58441,Midwest,gnriehl,e>ZWU{6~n
864541,Mr.,Randy,Q,Sokol,M,randy.sokol@gmail.com,Lamar Sokol,Sol Sokol,Randall,9/1/1995,04:19:58 PM,37.222735326400326,54,11/13/2016,Q4,H2,2016,11,November,Nov,13,Sunday,Sun,0.7,87653,30%,606-87-4919,308-547-1510,Gering,Scotts Bluff,Gering,NE,69341,Midwest,rqsokol,DQQGtXUV{8p><
630804,Mr.,Salvatore,S,Fegley,M,salvatore.fegley@yahoo.co.in,Cameron Fegley,Kiyoko Fegley,Heinrich,8/10/1969,05:07:54 AM,45.23304888730733,58,7/30/2003,Q3,H2,2003,7,July,Jul,30,Wednesday,Wed,14.01,162437,10%,024-92-9770,262-270-7262,Orfordville,Rock,Orfordville,WI,53576,Midwest,ssfegley,2jaa4!&Bt7/8
883178,Drs.,Sherice,B,Michalec,F,sherice.michalec@gmail.com,Hunter Michalec,Ricarda Michalec,Deberry,7/14/1995,04:58:34 PM,40.46203224931572,51,6/19/2017,Q2,H1,2017,6,June,Jun,19,Monday,Mon,0.11,157297,8%,194-86-0139,252-806-2844,Newton Grove,Sampson,Newton Grove,NC,28366,South,sbmichalec,FqdS|u{%xOkf
528129,Mrs.,Constance,G,Holoman,F,constance.holoman@hotmail.com,Harland Holoman,Avery Holoman,Kingsley,3/19/1981,04:24:02 PM,34.73306239881049,60,2/10/2017,Q1,H1,2017,2,February,Feb,10,Friday,Fri,0.46,145088,12%,521-99-8763,339-671-0905,Jefferson,Worcester,Jefferson,MA,1522,Northeast,cgholoman,XW7i!4hd1e+
553724,Ms.,Vickie,F,Breault,F,vickie.breault@yahoo.com,Warner Breault,Lavonia Breault,Kinnison,5/30/1981,06:11:52 PM,38.07857558106153,55,6/5/2016,Q2,H1,2016,6,June,Jun,5,Sunday,Sun,1.15,134597,7%,382-37-9226,231-670-8756,Old Mission,Grand Traverse,Old Mission,MI,49673,Midwest,vfbreault,w+sEmU%;V/_K]
428923,Ms.,Ethyl,A,Bridgeman,F,ethyl.bridgeman@ibm.com,Dalton Bridgeman,Ghislaine Bridgeman,Nowicki,2/11/1995,04:03:06 PM,47.323067824877164,43,5/8/2017,Q2,H1,2017,5,May,May,8,Monday,Mon,0.22,57426,14%,188-86-3897,215-847-1023,Starrucca,Wayne,Starrucca,PA,18462,Northeast,eabridgeman,G-9_ig?l
669591,Ms.,Danuta,I,Kubiak,F,danuta.kubiak@outlook.com,Raymond Kubiak,Madge Kubiak,Bui,5/26/1972,09:50:24 PM,45.02256714911501,49,3/20/2009,Q1,H1,2009,3,March,Mar,20,Friday,Fri,8.36,84867,14%,384-37-5527,215-372-4799,Kersey,Elk,Kersey,PA,15846,Northeast,dikubiak,se%VO/pofd
293237,Dr.,Pete,X,Earl,M,pete.earl@yahoo.com,Tyrell Earl,Dayna Earl,Middlebrooks,3/15/1993,12:34:09 PM,43.07518913467647,52,12/22/2016,Q4,H2,2016,12,December,Dec,22,Thursday,Thu,0.6,124760,5%,047-15-1529,385-748-7308,Huntington,Emery,Huntington,UT,84528,West,pxearl,z0;j}w^k&*e&
552020,Hon.,Boyce,V,Gregor,M,boyce.gregor@sbcglobal.net,Wilson Gregor,Charity Gregor,Real,4/28/1966,06:45:31 AM,32.79540667422316,78,5/22/1989,Q2,H1,1989,5,May,May,22,Monday,Mon,28.2,148431,27%,141-23-2514,479-544-6055,Romance,White,Romance,AR,72136,South,bvgregor,JjQfn2O~$\G4q
997622,Ms.,Ebonie,N,Sloane,F,ebonie.sloane@shell.com,Jarrod Sloane,Brunilda Sloane,Damiani,10/4/1960,11:03:29 AM,52.76496473033288,50,11/21/1993,Q4,H2,1993,11,November,Nov,21,Sunday,Sun,23.7,197370,23%,197-84-9158,212-853-1486,Carmel,Putnam,Carmel,NY,10512,Northeast,ensloane,Bwi/8vr9MqdIh
161629,Prof.,Reuben,X,Mathers,M,reuben.mathers@gmail.com,Herb Mathers,Melony Mathers,Geno,6/29/1991,08:11:37 AM,42.339698267125314,64,7/22/2016,Q3,H2,2016,7,July,Jul,22,Friday,Fri,1.02,120700,30%,323-11-3941,229-872-2139,Oakwood,Hall,Oakwood,GA,30566,South,rxmathers,YLjqW:FFQ.X
222723,Mrs.,Adrienne,M,Hice,F,adrienne.hice@gmail.com,Brenton Hice,Perla Hice,Bonnell,7/31/1962,10:02:35 PM,46.997461680128886,50,2/8/2008,Q1,H1,2008,2,February,Feb,8,Friday,Fri,9.47,130271,26%,347-08-6836,270-715-2309,Jonancy,Pike,Jonancy,KY,41538,South,amhice,QZf<}G~kiw+
435654,Mr.,Carmelo,S,Martine,M,carmelo.martine@yahoo.com,Teodoro Martine,Lezlie Martine,Llanos,5/3/1973,04:13:26 AM,43.70104976896351,74,9/6/2003,Q3,H2,2003,9,September,Sep,6,Saturday,Sat,13.9,152876,26%,385-37-6505,308-342-2195,Cedar Creek,Cass,Cedar Creek,NE,68016,Midwest,csmartine,7IXwPrHM
774888,Mrs.,Yuko,N,Timm,F,yuko.timm@hotmail.com,Houston Timm,Amal Timm,Sickels,12/25/1994,01:15:32 PM,43.5153609608192,53,11/16/2016,Q4,H2,2016,11,November,Nov,16,Wednesday,Wed,0.7,161106,12%,757-12-1067,217-816-0564,Virden,Macoupin,Virden,IL,62690,Midwest,yntimm,Pl-lbgI[JP
989770,Dr.,Raul,G,Burney,M,raul.burney@gmail.com,Francisco Burney,Margit Burney,Hanger,7/22/1961,10:13:13 PM,48.04025121462034,68,9/17/2012,Q3,H2,2012,9,September,Sep,17,Monday,Mon,4.86,178281,22%,082-02-4995,240-390-9901,Mcdaniel,Talbot,Mcdaniel,MD,21647,South,rgburney,AjEM4@R4Bk%K3
147370,Ms.,Candance,Q,Melby,F,candance.melby@shaw.ca,Bennett Melby,Gwenda Melby,Lowe,7/2/1964,06:14:30 PM,40.06664825272098,49,9/15/1997,Q3,H2,1997,9,September,Sep,15,Monday,Mon,19.88,151161,21%,430-99-1216,215-412-4069,Aldenville,Wayne,Aldenville,PA,18401,Northeast,cqmelby,Gi:OUhgL[#X:
767832,Ms.,Dia,S,Wieland,F,dia.wieland@aol.com,Loyd Wieland,Mikki Wieland,Rauscher,4/9/1977,04:52:58 PM,37.51163107381227,45,4/14/2005,Q2,H1,2005,4,April,Apr,14,Thursday,Thu,12.3,189309,6%,548-99-9955,209-257-8464,Merced,Merced,Merced,CA,95343,West,dswieland,Kc6u<t5&.
571105,Mr.,Jamal,D,Nealey,M,jamal.nealey@yahoo.com,Harlan Nealey,Mamie Nealey,Galvin,2/10/1988,04:14:33 AM,36.712908796354895,56,2/7/2013,Q1,H1,2013,2,February,Feb,7,Thursday,Thu,4.47,114503,27%,480-41-8416,231-287-2673,North Branch,Lapeer,North Branch,MI,48461,Midwest,jdnealey,ID&f7!Yb;D2IEh?
333974,Mrs.,Tracy,O,Suazo,F,tracy.suazo@btinternet.com,Linwood Suazo,Tammara Suazo,Stork,10/29/1986,07:35:56 PM,42.58247632310409,44,11/13/2010,Q4,H2,2010,11,November,Nov,13,Saturday,Sat,6.71,170003,26%,535-71-7835,231-633-5625,Flushing,Genesee,Flushing,MI,48433,Midwest,tosuazo,wC0pLlB<I[SHK:
805080,Ms.,Dorine,H,Clay,F,dorine.clay@verizon.net,Jeffrey Clay,Georgia Clay,Hawk,9/3/1962,08:04:37 PM,29.85119225892071,41,11/7/1986,Q4,H2,1986,11,November,Nov,7,Friday,Fri,30.74,180252,21%,709-18-6977,210-303-3255,El Paso,El Paso,El Paso,TX,79975,South,dhclay,NAMFZiE{^+d#O
279294,Mr.,Roman,I,Wilkes,M,roman.wilkes@hotmail.com,Albert Wilkes,Verlie Wilkes,Sakai,4/21/1963,05:05:10 AM,45.171633736361144,83,1/19/2004,Q1,H1,2004,1,January,Jan,19,Monday,Mon,13.53,129262,3%,509-33-3650,252-812-8653,Nebo,McDowell,Nebo,NC,28761,South,riwilkes,I}LjXIs|
471832,Mr.,Fidel,X,Oreilly,M,fidel.oreilly@aol.com,Donny Oreilly,Ollie Oreilly,Spires,8/13/1962,07:38:28 PM,50.26889002644538,52,9/29/2011,Q3,H2,2011,9,September,Sep,29,Thursday,Thu,5.83,92962,15%,623-85-8283,219-244-4727,Seymour,Jackson,Seymour,IN,47274,Midwest,fxoreilly,a|vH%oUhpV!>
215345,Mrs.,Nada,A,Rodrigues,F,nada.rodrigues@yahoo.co.in,Russel Rodrigues,Kandis Rodrigues,Waddle,10/10/1957,08:33:42 AM,40.664430261275704,48,2/16/1982,Q1,H1,1982,2,February,Feb,16,Tuesday,Tue,35.47,79665,2%,372-37-6137,212-935-9351,Canisteo,Steuben,Canisteo,NY,14823,Northeast,narodrigues,mVpfcM5Cz1
854761,Hon.,Vanna,C,Maynard,F,vanna.maynard@shaw.ca,Clay Maynard,Carolyne Maynard,Look,10/1/1984,06:16:09 AM,42.72074820147935,40,6/30/2008,Q2,H1,2008,6,June,Jun,30,Monday,Mon,9.08,156147,3%,717-18-7210,270-477-3030,Louisville,Jefferson,Louisville,KY,40258,South,vcmaynard,e0D0e|0+fy[
382204,Mr.,Bryce,P,Marriott,M,bryce.marriott@exxonmobil.com,Brett Marriott,Becky Marriott,Sciortino,6/4/1985,11:40:50 PM,33.422325337281734,74,4/14/2011,Q2,H1,2011,4,April,Apr,14,Thursday,Thu,6.29,166927,29%,595-99-5407,479-351-9050,Bass,Bass,Bass,AR,72612,South,bpmarriott,B]nf#LMT2pn#rs
518354,Mr.,Irvin,G,Shepardson,M,irvin.shepardson@gmail.com,Dillon Shepardson,Marilou Shepardson,Luu,9/9/1975,07:15:54 AM,38.737870689852336,69,12/13/2011,Q4,H2,2011,12,December,Dec,13,Tuesday,Tue,5.63,123914,3%,355-08-1023,308-489-6139,Mc Cook,Red Willow,Mc Cook,NE,69001,Midwest,igshepardson,nCpzINm!
121133,Mrs.,Hattie,Q,Grado,F,hattie.grado@hotmail.com,Gonzalo Grado,Dorene Grado,Westfield,5/15/1960,12:23:23 AM,42.32406825371392,59,9/21/1983,Q3,H2,1983,9,September,Sep,21,Wednesday,Wed,33.87,74973,10%,632-31-3109,252-954-3617,Toast,Surry,Toast,NC,27049,South,hqgrado,B#Q@^V-yQ&M
334662,Ms.,Tawana,K,Klos,F,tawana.klos@gmail.com,Prince Klos,Laverna Klos,Texeira,11/29/1985,10:02:58 AM,44.338495595521074,40,11/18/2014,Q4,H2,2014,11,November,Nov,18,Tuesday,Tue,2.69,105732,11%,613-87-0788,215-249-9058,Johnstown,Cambria,Johnstown,PA,15901,Northeast,tkklos,WglYj?jV<u
128482,Ms.,Sherril,P,Torrez,F,sherril.torrez@yahoo.ca,Wallace Torrez,Karima Torrez,Lynam,1/18/1991,10:20:57 PM,35.282167668041225,44,6/20/2014,Q2,H1,2014,6,June,Jun,20,Friday,Fri,3.11,71647,13%,074-02-5076,217-545-8444,Lowder,Sangamon,Lowder,IL,62662,Midwest,sptorrez,W3Jt:T:~sR*
721578,Mr.,Shon,W,Orlowski,M,shon.orlowski@gmail.com,Aubrey Orlowski,Ila Orlowski,Davy,10/25/1982,06:11:24 AM,36.32791121649608,82,4/8/2005,Q2,H1,2005,4,April,Apr,8,Friday,Fri,12.31,69322,5%,638-29-5274,262-748-8823,Bruce,Rusk,Bruce,WI,54819,Midwest,sworlowski,Q~Tc9*lVA#xMb9
518624,Prof.,Miquel,D,Shingleton,M,miquel.shingleton@verizon.net,Mose Shingleton,Emelda Shingleton,Portwood,9/29/1983,06:04:46 AM,40.83235122587472,52,3/30/2012,Q1,H1,2012,3,March,Mar,30,Friday,Fri,5.33,180037,25%,128-98-6490,239-274-3462,Saint Augustine,St. Johns,Saint Augustine,FL,32095,South,mdshingleton,Hmz]uDnvVA
787372,Mrs.,Vanda,H,Nava,F,vanda.nava@aol.com,Zane Nava,Tammera Nava,Greening,4/15/1985,08:51:02 PM,32.75472711720911,41,10/17/2013,Q4,H2,2013,10,October,Oct,17,Thursday,Thu,3.78,166674,6%,460-99-7362,231-258-9503,Watervliet,Berrien,Watervliet,MI,49098,Midwest,vhnava,CR;jG3kOa^oux
279250,Dr.,Brendon,Z,Meadows,M,brendon.meadows@gmail.com,Carrol Meadows,Misti Meadows,Roe,5/31/1996,10:36:15 PM,34.15922460075497,69,7/19/2017,Q3,H2,2017,7,July,Jul,19,Wednesday,Wed,0.02,80426,13%,178-86-9534,319-791-8125,Andover,Clinton,Andover,IA,52701,Midwest,bzmeadows,N}*c[Bf1fg-h/
409248,Hon.,Louie,R,Mabry,M,louie.mabry@gmail.com,Seymour Mabry,Artie Mabry,Rasberry,3/12/1974,10:25:04 PM,41.148246525209444,78,11/20/1999,Q4,H2,1999,11,November,Nov,20,Saturday,Sat,17.7,148181,0%,426-99-2954,217-674-7195,Walnut,Bureau,Walnut,IL,61376,Midwest,lrmabry,8MFI<uJr<t5d*n
369026,Ms.,Elizabeth,D,Bequette,F,elizabeth.bequette@gmail.com,Lauren Bequette,Herlinda Bequette,Sanjuan,8/29/1978,01:09:47 AM,39.726561148643206,45,6/4/2016,Q2,H1,2016,6,June,Jun,4,Saturday,Sat,1.15,147875,4%,040-15-3552,206-601-6425,Oroville,Okanogan,Oroville,WA,98844,West,edbequette,VL[<|IWm[yQ;U
273709,Drs.,Maryellen,F,Boston,F,maryellen.boston@yahoo.com,Francisco Boston,Nenita Boston,Schweiger,7/3/1968,03:38:03 PM,42.02154332887229,51,2/19/2006,Q1,H1,2006,2,February,Feb,19,Sunday,Sun,11.44,169917,1%,193-86-2370,304-969-5029,Flemington,Taylor,Flemington,WV,26347,South,mfboston,P2M-dUa3
485387,Prof.,Reggie,S,Eckart,M,reggie.eckart@comcast.net,Geoffrey Eckart,Marcella Eckart,Ayala,2/16/1989,11:43:05 AM,35.87374389937239,71,2/3/2011,Q1,H1,2011,2,February,Feb,3,Thursday,Thu,6.48,70421,19%,313-35-7695,236-609-1881,Norfolk,Norfolk (city),Norfolk,VA,23551,South,rseckart,55H7<a0Pzy_GE
462060,Ms.,Brittany,N,Mcilwain,F,brittany.mcilwain@gmail.com,Sanford Mcilwain,Susanna Mcilwain,Arbour,3/23/1994,02:26:15 PM,42.38271593311252,41,7/3/2015,Q3,H2,2015,7,July,Jul,3,Friday,Fri,2.07,59015,9%,443-27-4264,210-343-8167,Houston,Harris,Houston,TX,77271,South,bnmcilwain,37-sxBaj
196916,Mr.,Shayne,S,Chiasson,M,shayne.chiasson@yahoo.com,Anton Chiasson,Conception Chiasson,Pica,12/8/1993,10:01:04 AM,40.07858446462947,59,3/15/2017,Q1,H1,2017,3,March,Mar,15,Wednesday,Wed,0.37,172911,24%,089-02-6094,240-570-2546,Saint Inigoes,St. Mary's,Saint Inigoes,MD,20684,South,sschiasson,NKcxRD.%3M
164386,Ms.,Tarah,H,Hearns,F,tarah.hearns@gmail.com,Walter Hearns,Malinda Hearns,Chittum,2/20/1985,11:04:24 PM,45.27050287253447,58,7/25/2008,Q3,H2,2008,7,July,Jul,25,Friday,Fri,9.01,62192,22%,381-37-2025,205-772-8800,Muscle Shoals,Colbert,Muscle Shoals,AL,35662,South,thhearns,vok&yRb6aC<
245862,Mr.,Loyd,G,Riter,M,loyd.riter@yahoo.com,Roderick Riter,Vi Riter,Gavin,8/23/1986,04:04:31 AM,43.66547697355334,77,11/29/2011,Q4,H2,2011,11,November,Nov,29,Tuesday,Tue,5.67,51447,22%,333-11-5501,479-244-6001,Beedeville,Jackson,Beedeville,AR,72014,South,lgriter,eeoBzwhpn3ENH
438664,Hon.,Janene,X,Walton,F,janene.walton@gmail.com,Sydney Walton,Tamisha Walton,Burkholder,2/12/1966,02:20:43 PM,33.50845621020041,42,12/25/1994,Q4,H2,1994,12,December,Dec,25,Sunday,Sun,22.61,62382,26%,166-86-2686,215-457-1154,Lake Como,Wayne,Lake Como,PA,18437,Northeast,jxwalton,t0+2|Cb[i$Z^-[|
937462,Mrs.,Amparo,Z,Weed,F,amparo.weed@walmart.com,Edward Weed,Lindsy Weed,Collman,1/25/1962,07:14:33 AM,34.30199517663386,60,11/28/1984,Q4,H2,1984,11,November,Nov,28,Wednesday,Wed,32.68,43474,28%,080-02-5452,212-439-4362,Harris,Sullivan,Harris,NY,12742,Northeast,azweed,Rv7B|e5O0nXCM1U
598348,Mr.,Kelvin,M,Edick,M,kelvin.edick@sbcglobal.net,Isaias Edick,Beulah Edick,Nez,4/29/1973,08:13:21 PM,40.16822909343093,89,8/30/2012,Q3,H2,2012,8,August,Aug,30,Thursday,Thu,4.91,48508,9%,720-18-8325,212-880-6481,New York City,New York,New York City,NY,10107,Northeast,kmedick,aJ.EVE3~zCAA|
977180,Mr.,Hung,U,Ruley,M,hung.ruley@hotmail.com,Asa Ruley,Ulrike Ruley,Valentino,10/15/1977,11:39:43 PM,43.96203700509579,72,11/7/2000,Q4,H2,2000,11,November,Nov,7,Tuesday,Tue,16.73,58475,19%,549-99-0925,228-367-9274,Smithville,Monroe,Smithville,MS,38870,South,huruley,gtWmUnDD2ijNy
367324,Mr.,Dante,Y,Kreider,M,dante.kreider@gmail.com,Bruno Kreider,Vesta Kreider,Devera,3/16/1984,08:56:52 PM,48.299923010596686,58,10/3/2015,Q4,H2,2015,10,October,Oct,3,Saturday,Sat,1.82,183370,20%,081-02-9980,212-844-8069,Dover Plains,Dutchess,Dover Plains,NY,12522,Northeast,dykreider,TL|7+%XNsGS
339198,Ms.,Vanna,C,Moulder,F,vanna.moulder@yahoo.com,Ariel Moulder,Shelby Moulder,Cusack,7/21/1991,05:16:33 PM,47.25789860038473,54,11/22/2015,Q4,H2,2015,11,November,Nov,22,Sunday,Sun,1.68,94303,3%,630-31-7489,215-891-6914,Sheffield,Warren,Sheffield,PA,16347,Northeast,vcmoulder,o.sIwr7O+@I
607767,Hon.,Roni,R,Packer,F,roni.packer@shaw.ca,Alonzo Packer,Kati Packer,Sievers,2/9/1974,05:23:23 AM,39.704541324248915,55,12/12/2009,Q4,H2,2009,12,December,Dec,12,Saturday,Sat,7.63,134657,4%,031-92-4049,505-733-6235,Coyote,Rio Arriba,Coyote,NM,87012,West,rrpacker,sgPBkOhLx
305045,Mr.,Gaston,Y,Ruggles,M,gaston.ruggles@yahoo.co.in,Tommie Ruggles,Kenyatta Ruggles,Cassell,3/26/1981,12:56:33 AM,42.94676211096449,90,10/26/2005,Q4,H2,2005,10,October,Oct,26,Wednesday,Wed,11.76,84132,5%,204-84-8970,479-475-2991,Datto,Clay,Datto,AR,72424,South,gyruggles,aq1d01}A+ZM|i>
982037,Mr.,Sterling,R,Boysen,M,sterling.boysen@aol.com,Micheal Boysen,Mae Boysen,Rita,9/1/1982,02:22:18 AM,33.010639866278474,50,4/1/2010,Q2,H1,2010,4,April,Apr,1,Thursday,Thu,7.33,94096,3%,188-86-1195,236-755-3328,Goldvein,Fauquier,Goldvein,VA,22720,South,srboysen,l{*CYdl-pSxo1$
255694,Mrs.,Latasha,M,Figueiredo,F,latasha.figueiredo@gmail.com,Daniel Figueiredo,Berenice Figueiredo,Lyall,8/21/1957,12:22:01 AM,31.52635493548612,58,9/16/2009,Q3,H2,2009,9,September,Sep,16,Wednesday,Wed,7.87,119038,22%,175-86-7600,907-934-7741,Palmer,Matanuska-Susitna,Palmer,AK,99645,West,lmfigueiredo,d2-E08>O_
243043,Mrs.,Prudence,X,Higham,F,prudence.higham@microsoft.com,Dong Higham,Helene Higham,Sam,1/18/1995,08:15:57 AM,42.703006178394304,51,3/8/2017,Q1,H1,2017,3,March,Mar,8,Wednesday,Wed,0.39,189710,13%,054-02-7755,231-396-8727,Ralph,Dickinson,Ralph,MI,49877,Midwest,pxhigham,iZO:#uZZ
800475,Mrs.,Alisia,M,Corker,F,alisia.corker@apple.com,Francesco Corker,Jerry Corker,Ogara,1/10/1987,03:48:26 PM,35.97535437591747,41,8/31/2008,Q3,H2,2008,8,August,Aug,31,Sunday,Sun,8.91,51199,25%,502-37-6675,218-286-0939,West Union,Todd,West Union,MN,56389,Midwest,amcorker,ty.xYoU{j@
625303,Drs.,Cristi,Q,Chastain,F,cristi.chastain@shell.com,Irvin Chastain,Temple Chastain,Keefer,11/5/1988,05:45:36 PM,40.81172926873046,49,10/30/2013,Q4,H2,2013,10,October,Oct,30,Wednesday,Wed,3.75,156212,17%,730-28-9651,205-767-3844,Anniston,Calhoun,Anniston,AL,36202,South,cqchastain,cpm>/BKj}7
826112,Mrs.,Philomena,F,Littlejohn,F,philomena.littlejohn@gmail.com,Bill Littlejohn,Annetta Littlejohn,Landa,7/13/1989,03:45:57 PM,48.19665662674786,44,7/23/2010,Q3,H2,2010,7,July,Jul,23,Friday,Fri,7.02,82728,11%,234-57-5713,218-901-6882,Jenkins,Crow Wing,Jenkins,MN,56456,Midwest,pflittlejohn,FNX>.-z!
